change_id,change_number,title,description,change_type,status,risk_level,computed_risk_score,affected_ci_id,affected_service_id,category,reason,implementation_plan,rollback_plan,test_plan,requested_by,assigned_to,approved_by,implemented_by,scheduled_start,scheduled_end,actual_start,actual_end,created_at,approved_at,closed_at,success,failure_reason,caused_incident
48a22967-a58d-4322-bd84-94ed410d94a8,CHG0000098,Migration: ecs-instance-prod-0086,Migration for ecs-instance-prod-0086. This change involves migration activities.,standard,resolved,medium,0.3129,dcf0d9b8-b04f-4e79-bd24-a476dda48f5d,8187278d-5d57-4ddc-9876-8c1f5b01debf,Migration,Required migration to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply migration
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",James Brown,Kevin Thompson,Michelle Robinson,Lisa Anderson,2026-01-19 08:00:52,2026-01-19 14:00:52,2026-01-19 07:40:52,2026-01-19 12:40:52,2026-01-08 08:00:52,2026-01-10 21:00:52,2026-01-19 12:40:52,true,,false
3a8edeb6-41d7-467a-a300-9fbd0edacb15,CHG0000099,Capacity Expansion: reporting-dr-0110,Capacity Expansion for reporting-dr-0110. This change involves capacity expansion activities.,normal,closed,critical,0.841,f3d0f0ce-6c97-4ce1-aa41-c4ac1a25b6c7,,Capacity Expansion,Required capacity expansion to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply capacity expansion
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Michael Chen,Emily Davis,David Wilson,Sarah Johnson,2025-11-11 18:57:13,2025-11-11 23:57:13,2025-11-11 19:16:13,2025-11-12 00:16:13,2025-11-04 18:57:13,2025-11-06 22:57:13,2025-11-12 00:16:13,true,,false
ce1a59eb-6eb8-46b0-9719-a25b80b722b8,CHG0000100,Security Patch: blob-prod-0203,Security Patch for blob-prod-0203. This change involves security patch activities.,standard,closed,critical,0.8275,a1623054-56e3-4975-aa73-5116ef57a49d,6284d7b3-c605-4370-93f9-97ab0da34b42,Security Patch,Required security patch to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply security patch
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Jennifer Martinez,Sarah Johnson,Michael Chen,Jennifer Martinez,2026-01-16 16:43:51,2026-01-16 19:43:51,2026-01-16 17:09:51,2026-01-16 19:09:51,2026-01-15 16:43:51,2026-01-18 16:43:51,2026-01-16 19:09:51,true,,false
32a05af3-5f53-44f9-80ba-37cea2607263,CHG0000101,New Deployment: cloudfunction-stag-0133,New Deployment for cloudfunction-stag-0133. This change involves new deployment activities.,normal,pending,medium,0.3089,16136614-e26d-4045-92e5-9161e3b6a0c0,9e0f8d3a-b07a-4be3-8cea-977f89543359,New Deployment,Required new deployment to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply new deployment
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Sarah Johnson,Michelle Robinson,,,2026-01-25 16:45:57,2026-01-25 19:45:57,,,2026-01-11 16:45:57,,,,,false
2dc314db-4905-4f92-9c9f-535e753ac1d8,CHG0000102,Configuration Change: vpn-prod-0113,Configuration Change for vpn-prod-0113. This change involves configuration change activities.,normal,closed,high,0.659,821d2685-c5c3-4885-aed5-764fb5c1aeaa,3630dfb9-c14d-4f28-a4f2-4de2fc2c434a,Configuration Change,Required configuration change to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply configuration change
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Michael Chen,Christopher Lee,Kevin Thompson,Lisa Anderson,2025-11-17 06:39:57,2025-11-17 14:39:57,2025-11-17 06:36:57,2025-11-17 12:36:57,2025-11-14 06:39:57,2025-11-14 19:39:57,2025-11-17 12:36:57,true,,false
4fb2ccc6-4dc3-4f71-9408-de8886e1b4ad,CHG0000103,Maintenance Window: switch-stag-0006,Maintenance Window for switch-stag-0006. This change involves maintenance window activities.,normal,closed,high,0.724,7ab713f5-2f7a-4a55-995b-ea60ec06292d,ee0ab07b-68f0-4e1e-b88f-9ceeb03e83c7,Maintenance Window,Required maintenance window to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply maintenance window
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Michael Chen,Michael Chen,James Brown,Laura Clark,2026-02-09 12:41:20,2026-02-09 13:41:20,2026-02-09 12:31:20,2026-02-09 14:31:20,2026-01-26 12:41:20,2026-01-27 02:41:20,2026-02-09 14:31:20,true,,false
0045eba4-5404-47a1-aff7-44298701cd04,CHG0000104,New Deployment: s3-stag-0030,New Deployment for s3-stag-0030. This change involves new deployment activities.,emergency,pending,critical,0.93,7b4c47a9-c63e-4270-8002-cf7911abbd89,ee0ab07b-68f0-4e1e-b88f-9ceeb03e83c7,New Deployment,Required new deployment to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply new deployment
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Jessica Garcia,Christopher Lee,,,2026-01-30 12:44:55,2026-01-30 15:44:55,,,2026-01-18 12:44:55,,,,,false
d80660a6-5154-4ace-8d44-221ba49bd3d0,CHG0000105,New Deployment: redis-deve-0150,New Deployment for redis-deve-0150. This change involves new deployment activities.,standard,open,medium,0.4586,397d583b-3182-4e0a-a259-a59b5d305660,1b317d1b-9bdd-4c2b-bffa-5e53d04b6c26,New Deployment,Required new deployment to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply new deployment
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Laura Clark,Amanda White,,,2025-11-27 07:40:43,2025-11-27 10:40:43,,,2025-11-13 07:40:43,,,,,false
59c1a50b-6c6c-439a-ba80-ab9da3ddfca5,CHG0000106,Security Patch: s3-dr-0148,Security Patch for s3-dr-0148. This change involves security patch activities.,normal,closed,medium,0.5011,220235ac-1664-4bf4-ab9a-3a5e780fff50,,Security Patch,Required security patch to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply security patch
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Sarah Johnson,Sarah Johnson,John Smith,Robert Taylor,2025-11-14 23:14:39,2025-11-15 07:14:39,2025-11-14 23:16:39,2025-11-15 03:16:39,2025-11-07 23:14:39,2025-11-08 08:14:39,2025-11-15 03:16:39,true,,false
83d20189-6bd9-449b-9ff5-127653dc9764,CHG0000107,Maintenance Window: sqs-test-0265,Maintenance Window for sqs-test-0265. This change involves maintenance window activities.,emergency,resolved,medium,0.5201,961abb14-ec2f-4cd1-ace0-151d7f12dfc6,,Maintenance Window,Required maintenance window to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply maintenance window
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Jennifer Martinez,Christopher Lee,Jessica Garcia,Sarah Johnson,2025-11-29 02:33:36,2025-11-29 04:33:36,2025-11-29 02:29:36,2025-11-29 04:29:36,2025-11-22 02:33:36,2025-11-23 12:33:36,2025-11-29 04:29:36,true,,false
48fba0f2-7753-430b-ad21-24201c8aa561,CHG0000108,Rollback: efs-prod-0022,Rollback for efs-prod-0022. This change involves rollback activities.,standard,closed,high,0.692,c345a6a4-7504-45ab-a46f-3495b0dd335a,e62f6318-4753-4bd5-8bd7-54a1f6528b9b,Rollback,Required rollback to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply rollback
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Kevin Thompson,Jessica Garcia,John Smith,Lisa Anderson,2025-11-16 10:33:50,2025-11-16 11:33:50,2025-11-16 10:16:50,2025-11-16 12:16:50,2025-11-08 10:33:50,2025-11-10 18:33:50,2025-11-16 12:16:50,true,,false
d29717a3-5f13-4136-9e58-21db5a1b434c,CHG0000109,Software Update: Infrastructure,Software Update for infrastructure. This change involves software update activities.,standard,pending,high,0.7922,,,Software Update,Required software update to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply software update
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Robert Taylor,Robert Taylor,,,2025-12-07 07:03:09,2025-12-07 08:03:09,,,2025-12-05 07:03:09,,,,,false
1c2e76f2-0e6f-43c6-bb32-850bee52ba3f,CHG0000110,New Deployment: Infrastructure,New Deployment for infrastructure. This change involves new deployment activities.,emergency,closed,high,0.6988,,,New Deployment,Required new deployment to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply new deployment
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",David Wilson,Michael Chen,David Wilson,Daniel Harris,2025-12-08 06:34:57,2025-12-08 13:34:57,2025-12-08 06:37:57,2025-12-08 12:37:57,2025-12-04 06:34:57,2025-12-05 10:34:57,2025-12-08 12:37:57,false,Unexpected system behavior during change implementation,true
aa02634d-1efc-4149-a952-56a6ae9f38b5,CHG0000111,Configuration Change: sqs-stag-0158,Configuration Change for sqs-stag-0158. This change involves configuration change activities.,normal,in_progress,medium,0.4261,a762eb0b-9e18-4ff8-b23d-82a8d0777a7c,ad376f29-742f-47ef-8cc6-6deccdeaa394,Configuration Change,Required configuration change to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply configuration change
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Michelle Robinson,James Brown,Emily Davis,Amanda White,2025-11-26 12:33:42,2025-11-26 19:33:42,2025-11-26 12:26:42,,2025-11-22 12:33:42,2025-11-23 08:33:42,,,,false
69d07033-61f7-400e-bbf8-476d64ab45b9,CHG0000112,Optimization: switch-dr-0200,Optimization for switch-dr-0200. This change involves optimization activities.,emergency,in_progress,medium,0.5333,ab0fc8f3-74aa-4ed7-9fed-e51b29d2ea4d,f9c1269b-0495-436f-b7f9-ba6e77ec6bda,Optimization,Required optimization to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply optimization
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Amanda White,Sarah Johnson,Lisa Anderson,Daniel Harris,2026-01-25 02:00:10,2026-01-25 08:00:10,2026-01-25 02:18:10,,2026-01-22 02:00:10,2026-01-24 05:00:10,,,,false
22e7a71b-1605-4dae-9758-6b535e5c4f1d,CHG0000113,Maintenance Window: s3-deve-0096,Maintenance Window for s3-deve-0096. This change involves maintenance window activities.,normal,closed,medium,0.3351,b905cdb4-7dc5-444d-9a69-047d0ee27d6b,,Maintenance Window,Required maintenance window to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply maintenance window
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",John Smith,Jennifer Martinez,Emily Davis,Jessica Garcia,2025-11-12 14:53:17,2025-11-12 21:53:17,2025-11-12 14:49:17,2025-11-12 17:49:17,2025-11-04 14:53:17,2025-11-06 09:53:17,2025-11-12 17:49:17,true,,false
228535b6-b69b-4c0f-a208-31cd9289cd25,CHG0000114,New Deployment: varnish-test-0142,New Deployment for varnish-test-0142. This change involves new deployment activities.,standard,closed,medium,0.3652,f965c2fd-a259-46b6-be63-8ae76bfa119f,3630dfb9-c14d-4f28-a4f2-4de2fc2c434a,New Deployment,Required new deployment to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply new deployment
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Sarah Johnson,Amanda White,Jennifer Martinez,James Brown,2025-11-30 04:45:45,2025-11-30 05:45:45,2025-11-30 04:17:45,2025-11-30 07:17:45,2025-11-20 04:45:45,2025-11-22 03:45:45,2025-11-30 07:17:45,true,,false
8dc1a050-1770-4574-8be0-a2b875d32bd9,CHG0000115,Maintenance Window: redis-test-0270,Maintenance Window for redis-test-0270. This change involves maintenance window activities.,emergency,in_progress,medium,0.5062,488e0cb7-350f-4e36-95cd-e35d9a278276,8e1c81ff-9d7e-446d-849f-8ac123da8bef,Maintenance Window,Required maintenance window to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply maintenance window
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Emily Davis,Michael Chen,Emily Davis,Kevin Thompson,2025-12-19 16:15:22,2025-12-19 20:15:22,2025-12-19 16:36:22,,2025-12-12 16:15:22,2025-12-13 14:15:22,,,,false
593312b1-28d5-44bc-a12c-9a29bd1664d1,CHG0000116,Security Patch: nfs-test-0102,Security Patch for nfs-test-0102. This change involves security patch activities.,normal,closed,low,0.2929,f8da0214-5659-4045-98d0-8824c856901e,ee0ab07b-68f0-4e1e-b88f-9ceeb03e83c7,Security Patch,Required security patch to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply security patch
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Christopher Lee,Jennifer Martinez,Sarah Johnson,Michelle Robinson,2025-11-25 10:46:37,2025-11-25 14:46:37,2025-11-25 10:29:37,2025-11-25 12:29:37,2025-11-14 10:46:37,2025-11-17 05:46:37,2025-11-25 12:29:37,true,,false
47a9c4c3-4926-415d-a684-c09b2650e40b,CHG0000117,Security Patch: Infrastructure,Security Patch for infrastructure. This change involves security patch activities.,emergency,closed,high,0.7895,,,Security Patch,Required security patch to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply security patch
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Michelle Robinson,John Smith,John Smith,Lisa Anderson,2026-01-19 05:53:27,2026-01-19 11:53:27,2026-01-19 05:29:27,2026-01-19 09:29:27,2026-01-06 05:53:27,2026-01-08 10:53:27,2026-01-19 09:29:27,true,,false
d335920c-a118-4e3b-9200-cfb5070f2fe0,CHG0000118,Software Update: app-stag-0172,Software Update for app-stag-0172. This change involves software update activities.,standard,pending,high,0.7229,be8068dd-2ddd-4788-a1ec-e795f8dfea6f,,Software Update,Required software update to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply software update
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Jennifer Martinez,Daniel Harris,,,2025-11-20 07:49:23,2025-11-20 08:49:23,,,2025-11-17 07:49:23,,,,,false
